data,latitude,longitude,temperatura_c,precipitacao_mm,umidade_pct,radiacao_mj_m2,vento_kmh,std_temperatura_c,std_precipitacao_mm,std_umidade_pct,std_radiacao_mj_m2,std_vento_kmh
2026-07-31,-23.8,-46.6,17.903,1.748,80.88,13.934,14.308,1.885,3.152,6.438,3.481,3.276
2026-07-31,-23.8,-46.5,17.853,1.769,81.094,13.972,14.225,1.888,3.148,6.241,3.507,3.235
2026-07-31,-23.7,-46.8,21.029,1.312,62.952,16.346,14.527,2.65,3.358,14.722,4.213,3.01
2026-07-31,-23.7,-46.5,21.159,0.715,62.245,17.064,14.878,2.185,2.115,12.503,3.4,3.887
2026-07-31,-23.7,-46.4,17.952,1.37,79.823,14.884,13.667,2.18,2.4,7.866,3.674,2.653
2026-07-31,-23.6,-46.8,21.115,1.301,61.892,16.152,14.531,2.731,3.338,14.963,4.114,2.899
2026-07-31,-23.6,-46.4,20.654,1.316,63.61,16.217,14.272,2.67,3.249,14.968,4.355,2.622
2026-07-31,-23.6,-46.3,20.923,1.572,63.389,16.108,15.077,2.651,3.738,15.541,4.428,3.395
2026-07-31,-23.5,-46.8,21.045,1.174,62.491,16.306,14.553,2.678,2.937,14.791,4.188,3.068
2026-07-31,-23.5,-46.7,22.509,0.335,53.79,17.29,15.168,2.254,1.659,12.257,2.721,3.326
2026-07-31,-23.5,-46.6,22.533,0.484,53.9,17.201,15.172,2.245,2.192,12.411,2.818,3.315
2026-07-31,-23.5,-46.4,21.025,1.422,62.186,15.943,14.599,2.795,3.465,15.51,4.316,2.929
2026-07-31,-23.5,-46.3,20.647,1.289,63.529,16.217,14.299,2.663,3.188,14.971,4.35,2.624
2026-07-31,-23.4,-46.8,21.647,0.721,60.299,17.097,14.362,2.263,2.278,12.898,3.338,3.309
2026-07-31,-23.4,-46.7,21.124,0.883,62.588,16.844,14.44,2.369,2.51,13.202,3.4,3.039
2026-07-31,-23.4,-46.6,21.089,0.941,62.779,16.83,14.352,2.414,2.601,13.452,3.582,3.063
2026-07-31,-23.4,-46.5,20.981,0.899,62.973,16.782,14.406,2.466,2.495,13.693,3.685,2.941
2026-07-31,-23.4,-46.4,20.819,1.363,63.821,16.139,14.372,2.736,3.262,15.175,4.364,2.825
2026-08-01,-23.8,-46.8,21.109,0.882,63.102,16.804,14.628,2.375,2.297,13.372,3.384,3.154
2026-08-01,-23.8,-46.7,21.126,0.618,63.722,17.616,14.054,1.973,2.342,10.746,3.254,3.035
2026-08-01,-23.8,-46.6,17.939,1.72,80.772,14.095,14.298,1.923,3.123,6.281,3.604,3.343
2026-08-01,-23.8,-46.5,17.927,1.715,80.804,14.087,14.264,1.914,3.123,6.233,3.572,3.307
2026-08-01,-23.7,-46.8,20.985,1.312,63.12,16.318,14.496,2.643,3.358,14.728,4.172,2.895
2026-08-01,-23.7,-46.5,20.983,0.811,63.771,17.044,14.85,2.478,2.137,13.402,3.364,3.699
2026-08-01,-23.7,-46.4,18.009,1.481,79.733,14.82,13.62,2.151,2.536,7.85,3.623,2.709
2026-08-01,-23.6,-46.8,21.235,1.288,61.396,16.18,14.627,2.714,3.338,14.96,4.145,2.994
2026-08-01,-23.6,-46.4,20.69,1.372,63.241,16.119,14.375,2.675,3.313,15.186,4.364,2.601
2026-08-01,-23.6,-46.3,20.577,1.635,65.376,15.887,14.843,2.765,3.739,15.524,4.398,3.105
2026-08-01,-23.5,-46.8,20.994,1.195,62.566,16.241,14.555,2.706,2.947,14.759,4.191,3.04
2026-08-01,-23.5,-46.7,21.741,0.457,57.833,16.709,15.249,2.752,1.915,13.652,2.994,3.266
2026-08-01,-23.5,-46.6,21.615,0.785,59.015,16.497,15.077,2.821,2.595,14.547,3.293,3.179
2026-08-01,-23.5,-46.4,21.16,1.385,61.561,16.013,14.664,2.767,3.446,15.413,4.344,3.006
2026-08-01,-23.5,-46.3,20.816,1.308,62.581,16.072,14.435,2.666,3.209,15.171,4.406,2.625
2026-08-01,-23.4,-46.8,21.595,0.813,60.43,16.936,14.363,2.336,2.508,13.262,3.406,3.254
2026-08-01,-23.4,-46.7,21.142,0.846,62.408,16.814,14.406,2.375,2.446,13.102,3.418,3.066
2026-08-01,-23.4,-46.6,21.087,0.896,62.584,16.723,14.377,2.438,2.538,13.333,3.594,3.077
2026-08-01,-23.4,-46.5,20.858,1.227,63.532,16.265,14.439,2.637,3.098,14.472,4.104,2.917
2026-08-01,-23.4,-46.4,20.798,1.375,63.72,16.11,14.407,2.75,3.27,15.167,4.365,2.808
2026-08-02,-23.8,-46.8,21.107,0.85,62.769,16.766,14.508,2.388,2.257,13.237,3.408,3.028
2026-08-02,-23.8,-46.7,21.525,0.3,60.146,17.364,14.766,1.939,1.141,10.801,2.744,3.488
2026-08-02,-23.8,-46.6,18.528,0.825,79.489,15.936,12.964,2.284,1.629,5.315,3.072,3.578
2026-08-02,-23.8,-46.5,18.528,0.827,79.535,15.938,12.955,2.284,1.629,5.268,3.07,3.57
2026-08-02,-23.7,-46.8,20.953,1.218,63.197,16.3,14.487,2.65,2.959,14.714,4.183,2.891
2026-08-02,-23.7,-46.5,20.987,0.82,63.721,17.095,14.781,2.456,2.16,13.316,3.425,3.531
2026-08-02,-23.7,-46.4,18.005,1.426,79.84,14.786,13.566,2.188,2.42,7.839,3.61,2.778
2026-08-02,-23.6,-46.8,21.33,1.234,60.772,16.195,14.87,2.667,2.982,15.296,4.18,3.113
2026-08-02,-23.6,-46.4,20.871,1.373,62.465,16.017,14.46,2.627,3.313,15.159,4.36,2.706
2026-08-02,-23.6,-46.3,20.464,1.699,65.124,15.825,14.726,2.752,3.906,15.458,4.418,2.947
2026-08-02,-23.5,-46.8,21.097,1.206,62.025,16.118,14.622,2.7,2.954,14.951,4.183,2.995
2026-08-02,-23.5,-46.7,21.077,1.003,61.779,16.105,15.259,2.773,3.214,13.515,3.527,3.497
2026-08-02,-23.5,-46.6,20.644,1.864,65.312,15.347,14.926,2.932,3.924,15.126,4.409,3.399
2026-08-02,-23.5,-46.4,21.058,1.426,62.258,15.937,14.559,2.793,3.474,15.478,4.363,2.866
2026-08-02,-23.5,-46.3,21.097,1.293,62.031,16.095,14.623,2.724,3.073,15.33,4.417,3.11
2026-08-02,-23.4,-46.8,21.533,0.93,60.842,16.864,14.445,2.415,2.716,13.701,3.719,3.105
2026-08-02,-23.4,-46.7,21.153,0.792,62.26,16.942,14.343,2.36,2.421,12.847,3.376,2.94
2026-08-02,-23.4,-46.6,21.094,0.882,62.454,16.739,14.378,2.422,2.536,13.243,3.585,3.071
2026-08-02,-23.4,-46.5,20.853,1.264,63.551,16.194,14.449,2.673,3.132,14.604,4.128,2.91
2026-08-02,-23.4,-46.4,20.845,1.428,63.545,16.11,14.507,2.713,3.344,15.176,4.398,2.852
2026-08-03,-23.8,-46.8,21.049,1.212,63.105,16.312,14.548,2.616,2.961,14.446,4.029,2.85
2026-08-03,-23.8,-46.7,21.806,0.25,58.159,17.153,15.175,2.244,1.161,11.497,2.419,3.463
2026-08-03,-23.8,-46.6,18.746,1.424,77.44,15.91,12.652,2.481,2.735,9.201,4.034,2.921
2026-08-03,-23.8,-46.5,18.443,1.256,79.154,15.633,12.574,2.418,2.351,7.308,3.756,3.279
2026-08-03,-23.7,-46.8,21.212,1.287,61.73,16.264,14.735,2.597,3.053,15.268,4.207,2.937
2026-08-03,-23.7,-46.5,20.817,1.063,64.214,16.721,15.039,2.604,2.703,14.22,3.845,3.496
2026-08-03,-23.7,-46.4,18.087,1.524,79.863,14.72,13.561,2.176,2.811,7.75,3.59,2.783
2026-08-03,-23.6,-46.8,20.848,1.568,63.808,15.889,14.783,2.82,3.616,15.09,4.237,2.97
2026-08-03,-23.6,-46.4,21.113,1.35,61.773,16.153,14.75,2.717,3.185,15.683,4.437,2.953
2026-08-03,-23.6,-46.3,20.489,1.707,65.056,15.784,14.671,2.752,3.947,15.501,4.439,2.858
2026-08-03,-23.5,-46.8,21.265,1.205,61.039,16.242,14.826,2.646,2.955,15.277,4.22,3.144
2026-08-03,-23.5,-46.7,20.055,2.169,68.13,14.971,14.883,2.915,4.319,14.849,4.501,3.148
2026-08-03,-23.5,-46.6,19.911,1.884,67.793,15.152,14.801,2.672,4.145,14.208,4.277,2.938
2026-08-03,-23.5,-46.4,20.804,1.519,63.204,15.897,14.865,2.759,3.547,15.416,4.432,3.156
2026-08-03,-23.5,-46.3,20.729,1.366,63.793,15.919,14.92,2.732,3.086,15.204,4.447,3.361
2026-08-03,-23.4,-46.8,21.486,1.22,60.608,16.463,14.705,2.574,3.145,15.062,4.138,3.048
2026-08-03,-23.4,-46.7,21.206,1.065,62.095,16.594,14.398,2.538,2.854,13.939,3.813,2.881
2026-08-03,-23.4,-46.6,21.217,0.998,61.891,16.64,14.499,2.498,2.76,13.668,3.764,3.042
2026-08-03,-23.4,-46.5,20.923,1.449,63.26,15.985,14.444,2.77,3.36,15.278,4.375,2.889
2026-08-03,-23.4,-46.4,20.999,1.426,62.881,16.1,14.529,2.691,3.345,15.252,4.397,2.853
2026-08-04,-23.8,-46.8,20.54,1.521,65.522,15.943,14.643,2.746,3.264,14.803,4.234,2.765
2026-08-04,-23.8,-46.7,21.936,0.287,57.64,17.328,15.062,2.254,1.317,11.752,2.236,3.275
2026-08-04,-23.8,-46.6,19.366,1.251,72.622,16.698,13.124,2.711,2.773,11.414,3.666,2.316
2026-08-04,-23.8,-46.5,18.898,1.261,76.934,16.294,12.649,2.477,2.994,9.028,3.733,2.89
2026-08-04,-23.7,-46.8,20.53,1.631,65.674,15.631,14.732,2.755,3.384,14.631,4.361,3.142
2026-08-04,-23.7,-46.5,20.952,1.087,63.335,16.558,15.274,2.567,2.632,14.814,3.837,3.528
2026-08-04,-23.7,-46.4,18.323,1.509,79.336,14.986,13.463,2.199,3.123,7.668,3.662,2.827
2026-08-04,-23.6,-46.8,20.357,1.744,66.559,15.524,14.799,2.793,3.768,14.519,4.598,3.316
2026-08-04,-23.6,-46.4,20.151,1.786,67.19,15.254,15.019,2.905,3.59,15.083,4.829,3.481
2026-08-04,-23.6,-46.3,20.856,1.608,62.977,15.958,15.0,2.626,3.774,15.838,4.301,3.097
2026-08-04,-23.5,-46.8,20.65,1.634,64.932,15.625,14.83,2.804,3.658,14.846,4.312,3.167
2026-08-04,-23.5,-46.7,19.672,1.723,69.15,15.208,15.054,2.508,3.753,13.293,4.016,3.309
2026-08-04,-23.5,-46.6,19.675,1.697,68.919,15.293,14.933,2.53,3.995,13.191,4.105,3.155
2026-08-04,-23.5,-46.4,20.318,1.822,66.367,15.42,14.84,2.809,3.843,14.906,4.762,3.295
2026-08-04,-23.5,-46.3,19.886,1.705,67.304,15.199,14.824,2.801,3.581,14.872,4.719,2.986
2026-08-04,-23.4,-46.8,20.394,1.843,66.981,15.302,15.111,2.89,3.969,14.605,4.502,3.683
2026-08-04,-23.4,-46.7,20.509,1.531,65.287,15.707,14.709,2.835,3.377,14.645,4.268,3.212
2026-08-04,-23.4,-46.6,20.501,1.642,65.353,15.622,14.796,2.855,3.55,14.786,4.395,3.316
2026-08-04,-23.4,-46.5,20.476,1.714,65.467,15.654,14.889,2.782,3.625,15.055,4.546,3.347
2026-08-04,-23.4,-46.4,20.624,1.637,64.574,15.864,14.807,2.754,3.566,15.307,4.454,3.035
2026-08-05,-23.8,-46.8,19.946,1.709,67.611,15.725,14.753,2.6,4.035,13.832,4.403,3.127
2026-08-05,-23.8,-46.7,21.374,0.333,60.097,16.829,15.834,2.609,1.37,13.064,2.721,3.788
2026-08-05,-23.8,-46.6,20.387,1.129,69.255,17.131,13.296,2.432,3.184,10.725,3.581,2.941
2026-08-05,-23.8,-46.5,19.538,1.243,72.033,16.938,13.006,2.7,3.213,11.031,3.567,2.362
2026-08-05,-23.7,-46.8,19.991,1.69,67.227,15.407,14.798,2.698,3.808,14.03,4.455,3.069
2026-08-05,-23.7,-46.5,19.936,1.93,68.393,15.25,15.169,3.019,3.731,15.335,4.613,3.282
2026-08-05,-23.7,-46.4,18.96,1.328,76.245,16.035,12.948,2.495,3.026,9.354,3.598,2.969
2026-08-05,-23.6,-46.8,20.015,1.653,67.603,15.335,14.948,2.567,3.767,13.656,4.335,3.273
2026-08-05,-23.6,-46.4,19.836,1.557,67.704,15.308,15.028,2.63,3.453,14.047,4.462,3.263
2026-08-05,-23.6,-46.3,20.519,1.873,65.457,15.577,14.94,2.78,3.915,15.58,4.523,3.32
2026-08-05,-23.5,-46.8,20.013,1.655,67.163,15.41,14.776,2.644,3.776,14.105,4.442,3.056
2026-08-05,-23.5,-46.7,19.478,1.724,69.984,15.003,14.989,2.579,3.674,13.183,4.082,3.193
2026-08-05,-23.5,-46.6,19.51,1.809,69.745,14.941,14.804,2.671,3.617,13.38,4.467,3.155
2026-08-05,-23.5,-46.4,20.324,1.7,65.607,15.429,14.897,2.666,3.793,14.822,4.539,3.097
2026-08-05,-23.5,-46.3,20.151,1.561,66.272,15.491,14.991,2.63,3.471,14.357,4.45,3.26
2026-08-05,-23.4,-46.8,19.726,1.704,68.723,15.364,14.931,2.57,4.085,13.154,4.147,3.282
2026-08-05,-23.4,-46.7,19.791,1.678,67.86,15.312,14.66,2.692,3.878,13.943,4.278,2.746
2026-08-05,-23.4,-46.6,19.802,1.736,67.846,15.234,14.764,2.72,3.985,14.074,4.383,3.007
2026-08-05,-23.4,-46.5,19.821,1.702,67.826,15.478,14.772,2.648,3.928,14.059,4.442,3.075
2026-08-05,-23.4,-46.4,19.883,1.687,67.606,15.336,14.816,2.695,3.701,14.277,4.575,3.068
2026-08-06,-23.8,-46.8,19.702,1.591,69.033,15.676,14.909,2.499,3.891,12.86,4.151,3.31
2026-08-06,-23.8,-46.7,20.526,0.688,64.116,16.017,15.452,2.86,2.204,13.462,3.279,3.271
2026-08-06,-23.8,-46.6,21.214,0.671,64.428,17.497,13.759,2.054,2.386,10.018,3.229,3.059
2026-08-06,-23.8,-46.5,20.709,0.854,67.203,17.245,13.465,2.314,2.393,10.79,3.52,2.965
2026-08-06,-23.7,-46.8,19.9,1.656,67.967,15.385,14.92,2.662,3.796,13.623,4.338,3.285
2026-08-06,-23.7,-46.5,19.251,2.14,70.865,14.885,15.359,2.778,4.386,14.174,4.546,3.565
2026-08-06,-23.7,-46.4,20.02,1.053,70.707,17.063,12.822,2.46,2.531,10.543,3.323,2.551
2026-08-06,-23.6,-46.8,20.052,1.598,67.018,15.267,14.97,2.66,3.676,14.275,4.329,3.32
2026-08-06,-23.6,-46.4,20.008,1.617,66.871,15.452,14.976,2.614,3.846,14.32,4.492,3.216
2026-08-06,-23.6,-46.3,20.073,1.828,66.682,15.349,15.054,2.811,3.935,15.358,4.65,3.385
2026-08-06,-23.5,-46.8,19.986,1.751,67.722,15.243,14.95,2.607,3.916,13.795,4.37,3.251
2026-08-06,-23.5,-46.7,19.422,1.763,70.61,14.977,14.865,2.543,3.378,13.083,4.056,2.946
2026-08-06,-23.5,-46.6,19.752,1.817,68.793,14.927,14.851,2.614,3.463,14.241,4.227,3.065
2026-08-06,-23.5,-46.4,20.334,1.717,65.682,15.384,14.843,2.689,3.799,14.949,4.593,3.133
2026-08-06,-23.5,-46.3,20.273,1.729,65.619,15.407,14.876,2.697,3.926,14.914,4.604,3.034
2026-08-06,-23.4,-46.8,19.594,1.711,69.598,15.319,14.778,2.557,3.84,12.928,4.094,3.264
2026-08-06,-23.4,-46.7,19.66,1.637,69.027,15.356,14.865,2.521,3.85,13.011,4.219,3.279
2026-08-06,-23.4,-46.6,19.672,1.596,68.861,15.461,14.857,2.522,3.839,12.996,4.239,3.27
2026-08-06,-23.4,-46.5,19.674,1.723,68.903,15.454,14.807,2.536,3.958,13.329,4.414,3.152
2026-08-06,-23.4,-46.4,19.99,1.655,66.893,15.4,15.021,2.653,3.944,14.275,4.44,3.268
2026-08-07,-23.8,-46.8,19.493,1.836,70.049,15.336,14.926,2.577,3.89,13.056,4.356,3.445
2026-08-07,-23.8,-46.7,19.331,1.939,71.113,14.915,15.043,2.855,4.143,13.871,4.54,2.82
2026-08-07,-23.8,-46.6,21.346,0.789,61.918,17.057,15.302,2.107,2.376,12.364,3.422,4.253
2026-08-07,-23.8,-46.5,21.004,0.688,63.262,17.157,15.059,2.149,1.98,12.168,3.4,3.854
2026-08-07,-23.7,-46.8,20.025,1.617,66.956,15.379,15.054,2.677,3.744,14.226,4.304,3.339
2026-08-07,-23.7,-46.5,18.854,2.622,73.589,14.66,15.029,2.703,4.535,14.115,4.403,3.124
2026-08-07,-23.7,-46.4,20.76,0.798,66.502,17.452,13.842,2.242,2.475,10.852,3.498,3.362
2026-08-07,-23.6,-46.8,20.102,1.642,66.928,15.32,15.11,2.726,3.759,14.359,4.477,3.39
2026-08-07,-23.6,-46.4,20.041,1.802,66.872,15.276,14.983,2.745,3.982,14.813,4.58,3.333
2026-08-07,-23.6,-46.3,19.952,2.027,67.57,15.194,15.213,2.771,4.113,15.07,4.597,3.519
2026-08-07,-23.5,-46.8,20.095,1.532,66.809,15.344,14.912,2.615,3.562,14.14,4.22,3.287
2026-08-07,-23.5,-46.7,19.667,1.771,69.617,15.145,14.79,2.604,3.516,13.718,4.111,3.148
2026-08-07,-23.5,-46.6,19.85,1.879,68.462,15.045,14.941,2.682,3.845,14.086,4.598,3.366
2026-08-07,-23.5,-46.4,20.225,1.733,66.382,15.431,14.835,2.752,3.795,14.733,4.723,3.164
2026-08-07,-23.5,-46.3,20.193,1.804,66.287,15.329,14.941,2.763,3.885,15.06,4.596,3.129
2026-08-07,-23.4,-46.8,19.454,1.747,70.442,15.281,14.58,2.514,3.497,12.844,4.022,3.068
2026-08-07,-23.4,-46.7,19.467,1.743,69.751,15.283,14.708,2.59,3.702,13.164,4.363,3.169
2026-08-07,-23.4,-46.6,19.45,1.803,69.809,15.246,14.676,2.617,3.815,13.229,4.453,3.156
2026-08-07,-23.4,-46.5,19.83,1.772,68.015,15.323,14.934,2.64,3.697,14.221,4.407,3.381
2026-08-07,-23.4,-46.4,20.031,1.847,66.752,15.277,14.967,2.761,4.105,14.728,4.513,3.272
2026-08-08,-23.8,-46.8,19.394,1.916,70.879,15.149,14.781,2.585,3.585,13.251,4.148,3.164
2026-08-08,-23.8,-46.7,19.063,2.038,72.588,15.113,14.968,2.567,3.805,13.437,4.125,3.139
2026-08-08,-23.8,-46.6,20.219,1.514,68.403,16.049,15.153,2.801,3.512,13.476,4.344,3.883
2026-08-08,-23.8,-46.5,20.316,1.352,67.716,16.12,15.168,2.689,2.931,13.495,4.178,3.981
2026-08-08,-23.7,-46.8,20.071,1.717,66.909,15.44,15.112,2.774,3.85,14.508,4.453,3.393
2026-08-08,-23.7,-46.5,18.611,2.655,75.462,14.677,13.95,2.927,4.003,13.659,4.479,2.73
2026-08-08,-23.7,-46.4,21.102,0.878,64.533,17.231,14.723,2.111,2.454,11.311,3.601,3.76
2026-08-08,-23.6,-46.8,20.028,1.83,67.326,15.224,15.204,2.769,4.01,14.361,4.655,3.486
2026-08-08,-23.6,-46.4,19.962,1.837,67.499,15.35,15.073,2.748,3.977,14.503,4.65,3.406
2026-08-08,-23.6,-46.3,19.805,2.072,68.263,15.189,15.147,2.81,4.172,14.848,4.646,3.548
2026-08-08,-23.5,-46.8,20.087,1.699,66.87,15.365,15.078,2.765,3.847,14.428,4.454,3.389
2026-08-08,-23.5,-46.7,19.861,1.759,69.444,15.301,14.679,2.714,3.569,13.309,4.516,3.323
2026-08-08,-23.5,-46.6,20.166,1.66,67.52,15.529,14.802,2.755,3.678,13.512,4.651,3.562
2026-08-08,-23.5,-46.4,20.177,1.826,66.547,15.357,14.948,2.768,3.957,14.738,4.721,3.257
2026-08-08,-23.5,-46.3,20.149,1.859,66.639,15.336,14.915,2.776,3.958,14.789,4.731,3.209
2026-08-08,-23.4,-46.8,19.736,1.834,69.137,15.351,14.744,2.633,3.553,13.957,4.155,3.21
2026-08-08,-23.4,-46.7,19.455,1.873,70.194,15.189,14.747,2.56,3.613,13.395,4.052,3.012
2026-08-08,-23.4,-46.6,19.715,1.862,68.856,15.209,14.919,2.636,3.659,14.26,4.148,3.284
2026-08-08,-23.4,-46.5,19.962,1.784,67.125,15.381,15.074,2.691,3.978,14.505,4.415,3.484
2026-08-08,-23.4,-46.4,20.037,1.911,66.893,15.27,15.097,2.79,4.087,14.956,4.486,3.516
2026-08-09,-23.8,-46.8,19.764,1.692,69.03,15.367,14.98,2.676,3.25,14.387,4.197,3.444
2026-08-09,-23.8,-46.7,19.217,2.401,73.819,14.853,14.26,2.704,3.891,13.039,4.18,3.176
2026-08-09,-23.8,-46.6,19.896,1.398,68.574,15.76,15.473,2.634,3.377,12.949,4.112,4.106
2026-08-09,-23.8,-46.5,19.985,1.144,68.15,16.085,15.386,2.588,2.979,12.61,3.921,4.112
2026-08-09,-23.7,-46.8,20.039,1.878,67.216,15.352,15.182,2.819,4.04,14.511,4.638,3.567
2026-08-09,-23.7,-46.5,18.605,2.639,75.054,14.886,13.803,3.091,4.168,13.781,4.594,2.866
2026-08-09,-23.7,-46.4,20.486,1.353,66.967,16.171,15.047,2.658,3.019,13.425,4.296,3.961
2026-08-09,-23.6,-46.8,20.069,1.96,67.513,15.223,15.258,2.811,4.161,14.507,4.612,3.731
2026-08-09,-23.6,-46.4,19.942,1.958,67.755,15.283,15.257,2.842,3.978,14.905,4.687,3.685
2026-08-09,-23.6,-46.3,19.857,2.017,68.133,15.235,15.095,2.821,4.132,14.739,4.727,3.533
2026-08-09,-23.5,-46.8,20.019,1.888,67.206,15.304,15.233,2.852,4.064,14.606,4.636,3.603
2026-08-09,-23.5,-46.7,20.001,1.812,68.48,15.384,14.896,2.799,3.922,13.707,4.57,3.682
2026-08-09,-23.5,-46.6,20.167,1.793,67.639,15.44,14.916,2.822,4.054,13.764,4.781,3.683
2026-08-09,-23.5,-46.4,20.083,1.832,67.376,15.27,15.182,2.764,3.988,14.457,4.737,3.694
2026-08-09,-23.5,-46.3,20.032,1.864,67.522,15.28,15.142,2.778,3.989,14.463,4.704,3.626
2026-08-09,-23.4,-46.8,19.799,1.682,68.32,15.411,14.945,2.731,3.466,14.075,4.389,3.506
2026-08-09,-23.4,-46.7,19.745,1.66,68.637,15.544,14.957,2.624,3.301,14.121,4.09,3.331
2026-08-09,-23.4,-46.6,19.767,1.829,68.048,15.168,15.068,2.828,3.681,14.775,4.45,3.557
2026-08-09,-23.4,-46.5,19.982,1.929,67.074,15.4,15.063,2.838,4.092,14.823,4.72,3.538
2026-08-09,-23.4,-46.4,19.914,2.092,67.385,15.187,15.091,2.895,4.309,15.13,4.724,3.518
2026-08-10,-23.8,-46.8,19.837,1.818,68.087,15.342,15.132,2.781,3.884,14.366,4.58,3.619
2026-08-10,-23.8,-46.7,19.268,2.536,73.612,14.939,13.89,2.856,3.992,13.356,4.22,3.202
2026-08-10,-23.8,-46.6,19.697,1.552,69.633,15.699,15.293,2.691,3.559,13.088,4.167,3.928
2026-08-10,-23.8,-46.5,19.741,1.464,69.227,15.733,15.435,2.652,3.436,13.288,4.167,3.808
2026-08-10,-23.7,-46.8,20.072,1.855,67.263,15.454,15.309,2.855,3.907,14.551,4.61,3.794
2026-08-10,-23.7,-46.5,18.688,2.631,75.27,15.075,13.479,3.143,4.139,13.12,4.636,2.652
2026-08-10,-23.7,-46.4,19.838,1.27,68.468,15.81,15.302,2.661,2.9,13.335,4.264,3.922
2026-08-10,-23.6,-46.8,20.084,1.929,68.299,15.349,14.86,2.805,4.063,13.714,4.604,3.497
2026-08-10,-23.6,-46.4,19.9,1.891,68.58,15.372,14.786,2.893,3.906,14.081,4.681,3.352
2026-08-10,-23.6,-46.3,19.879,1.935,68.019,15.308,15.107,2.798,3.997,14.671,4.784,3.535
2026-08-10,-23.5,-46.8,20.088,1.887,67.323,15.361,15.253,2.827,3.98,14.501,4.552,3.707
2026-08-10,-23.5,-46.7,20.206,1.693,67.438,15.575,14.947,2.801,3.911,13.682,4.665,3.813
2026-08-10,-23.5,-46.6,20.172,1.807,67.717,15.413,14.912,2.786,4.053,13.707,4.722,3.686
2026-08-10,-23.5,-46.4,20.049,1.951,67.615,15.192,15.29,2.803,4.068,14.575,4.666,3.743
2026-08-10,-23.5,-46.3,20.013,1.842,68.388,15.333,14.779,2.809,3.916,13.75,4.699,3.429
2026-08-10,-23.4,-46.8,20.027,1.797,67.266,15.549,15.061,2.78,4.045,14.167,4.662,3.595
2026-08-10,-23.4,-46.7,19.788,1.733,68.086,15.359,15.06,2.842,3.652,14.379,4.6,3.598
2026-08-10,-23.4,-46.6,20.055,1.788,66.905,15.52,15.119,2.783,3.999,14.385,4.59,3.672
2026-08-10,-23.4,-46.5,20.0,1.925,67.355,15.408,15.219,2.882,4.107,14.782,4.81,3.812
2026-08-10,-23.4,-46.4,19.966,1.983,67.294,15.36,15.201,2.897,4.141,15.009,4.774,3.785
2026-08-11,-23.8,-46.8,20.046,1.695,67.409,15.569,15.189,2.758,3.814,14.17,4.603,3.726
2026-08-11,-23.8,-46.7,19.568,2.193,72.507,15.27,13.781,2.777,3.683,13.354,4.266,3.313
2026-08-11,-23.8,-46.6,19.142,2.244,72.232,14.955,15.47,2.775,4.236,13.984,4.43,3.62
2026-08-11,-23.8,-46.5,19.3,1.863,70.927,15.112,15.432,2.817,3.791,14.128,4.409,3.638
2026-08-11,-23.7,-46.8,20.229,1.821,67.43,15.437,14.973,2.863,3.901,13.975,4.719,3.635
2026-08-11,-23.7,-46.5,18.765,2.347,74.788,15.354,13.484,3.131,3.807,12.907,4.49,2.644
2026-08-11,-23.7,-46.4,19.687,1.394,69.354,15.754,15.422,2.652,3.296,13.256,4.138,3.812
2026-08-11,-23.6,-46.8,20.148,1.853,68.017,15.358,14.8,2.797,4.03,13.698,4.62,3.509
2026-08-11,-23.6,-46.4,19.821,1.967,69.124,15.288,14.709,2.887,3.978,14.111,4.658,3.358
2026-08-11,-23.6,-46.3,19.865,1.98,68.686,15.245,14.764,2.879,4.003,14.301,4.777,3.422
2026-08-11,-23.5,-46.8,20.191,1.965,67.656,15.369,14.928,2.864,4.133,14.03,4.748,3.621
2026-08-11,-23.5,-46.7,20.274,1.787,67.051,15.515,15.033,2.858,4.041,13.977,4.839,3.931
2026-08-11,-23.5,-46.6,20.177,1.807,67.717,15.404,14.915,2.785,4.053,13.707,4.71,3.685
2026-08-11,-23.5,-46.4,20.032,1.838,68.423,15.333,14.792,2.792,3.91,13.79,4.734,3.382
2026-08-11,-23.5,-46.3,20.086,1.818,68.081,15.454,14.813,2.811,3.925,13.716,4.641,3.59
2026-08-11,-23.4,-46.8,20.205,1.755,67.264,15.643,14.811,2.863,3.965,13.845,4.684,3.741
2026-08-11,-23.4,-46.7,20.068,1.788,67.795,15.62,14.797,2.849,3.972,13.816,4.6,3.602
2026-08-11,-23.4,-46.6,20.215,1.846,67.008,15.526,14.826,2.901,4.053,14.186,4.777,3.771
2026-08-11,-23.4,-46.5,20.094,2.059,67.851,15.333,14.882,2.898,4.208,14.338,4.848,3.562
2026-08-11,-23.4,-46.4,20.067,2.063,67.823,15.292,14.805,2.925,4.174,14.457,4.805,3.571
2026-08-12,-23.8,-46.8,20.093,1.818,67.38,15.507,15.175,2.789,3.948,14.237,4.758,3.66
2026-08-12,-23.8,-46.7,19.729,1.968,72.038,15.808,13.632,2.729,3.691,12.313,4.245,3.222
2026-08-12,-23.8,-46.6,18.993,2.413,74.039,14.849,14.85,2.755,3.966,13.668,4.469,3.062
2026-08-12,-23.8,-46.5,19.044,2.199,73.109,15.118,15.023,2.68,3.92,13.92,4.431,3.142
2026-08-12,-23.7,-46.8,20.22,1.754,67.523,15.433,14.976,2.822,3.808,13.855,4.639,3.78
