data,latitude,longitude,temperatura_c,precipitacao_mm,umidade_pct,radiacao_mj_m2,vento_kmh,variaveis_reais
2026-07-09,-23.8,-46.8,14.2,0.0,81.0,15.13,7.1,5
2026-07-10,-23.8,-46.8,15.4,0.0,71.0,14.99,13.4,5
2026-07-11,-23.8,-46.8,17.0,3.2,75.0,14.76,17.0,5
2026-07-12,-23.8,-46.8,15.6,5.8,89.0,7.98,20.0,5
2026-07-13,-23.8,-46.8,11.5,0.3,85.0,10.5,14.3,5
2026-07-14,-23.8,-46.8,12.1,0.6,84.0,12.51,16.1,5
2026-07-15,-23.8,-46.8,13.0,0.0,82.0,15.7,10.3,5
2026-07-16,-23.8,-46.8,14.8,0.0,73.0,15.84,10.7,5
2026-07-17,-23.8,-46.8,15.4,0.0,64.0,16.14,13.9,5
2026-07-18,-23.8,-46.8,16.4,0.0,58.0,16.16,20.2,5
2025-07-19,-23.8,-46.7,12.9,0.0,78.0,15.84,10.2,5
2025-07-20,-23.8,-46.7,13.5,0.0,86.0,12.64,12.6,5
2025-07-21,-23.8,-46.7,14.7,0.0,87.0,14.88,12.9,5
2025-07-22,-23.8,-46.7,16.3,0.0,79.0,15.38,17.2,5
2025-07-23,-23.8,-46.7,14.4,0.0,75.0,16.56,12.8,5
2025-07-24,-23.8,-46.7,14.7,0.5,90.0,11.29,13.9,5
2025-07-25,-23.8,-46.7,15.0,1.2,89.0,4.58,6.8,5
2025-07-26,-23.8,-46.7,16.3,0.0,81.0,15.66,7.8,5
2025-07-27,-23.8,-46.7,17.7,0.0,68.0,16.92,20.6,5
2025-07-28,-23.8,-46.7,18.8,0.9,70.0,10.48,38.9,5
2025-07-29,-23.8,-46.7,12.8,0.0,65.0,18.46,16.1,5
2025-07-30,-23.8,-46.7,10.5,0.2,78.0,15.88,11.6,5
2025-07-31,-23.8,-46.7,11.8,0.0,82.0,17.55,13.3,5
2025-08-01,-23.8,-46.7,14.6,0.0,76.0,18.04,10.5,5
2025-08-02,-23.8,-46.7,16.3,0.0,68.0,16.16,9.9,5
2025-08-03,-23.8,-46.7,16.5,0.0,58.0,17.0,16.9,5
2025-08-04,-23.8,-46.7,15.6,0.0,71.0,10.66,11.0,5
2025-08-05,-23.8,-46.7,14.6,0.6,88.0,8.19,15.4,5
2025-08-06,-23.8,-46.7,13.8,2.3,93.0,10.98,16.6,5
2025-08-07,-23.8,-46.7,15.4,0.0,83.0,15.66,10.0,5
2025-08-08,-23.8,-46.7,15.7,1.7,84.0,11.92,23.8,5
2025-08-09,-23.8,-46.7,12.7,0.6,77.0,11.68,15.5,5
2025-08-10,-23.8,-46.7,10.5,0.1,82.0,9.55,15.0,5
2025-08-11,-23.8,-46.7,10.9,0.0,80.0,15.85,14.0,5
2025-08-12,-23.8,-46.7,12.0,0.1,82.0,18.19,12.4,5
2025-08-13,-23.8,-46.7,14.1,0.0,70.0,20.07,12.0,5
2025-08-14,-23.8,-46.7,13.0,0.0,78.0,16.37,14.5,5
2025-08-15,-23.8,-46.7,13.5,0.0,86.0,15.33,17.0,5
2025-08-16,-23.8,-46.7,14.5,0.2,89.0,12.84,12.9,5
2025-08-17,-23.8,-46.7,16.1,0.0,85.0,16.19,11.1,5
2025-08-18,-23.8,-46.7,14.7,0.0,84.0,16.81,15.0,5
2025-08-19,-23.8,-46.7,16.8,0.0,79.0,14.17,13.6,5
2025-08-20,-23.8,-46.7,19.2,0.0,67.0,13.38,19.0,5
2025-08-21,-23.8,-46.7,19.8,0.0,71.0,17.28,13.4,5
2025-08-22,-23.8,-46.7,21.9,0.0,63.0,19.57,13.2,5
2025-08-23,-23.8,-46.7,22.3,0.0,46.0,18.52,18.6,5
2025-08-24,-23.8,-46.7,15.4,0.0,88.0,13.31,18.0,5
2025-08-25,-23.8,-46.7,15.9,0.0,88.0,15.8,13.0,5
2025-08-26,-23.8,-46.7,15.2,0.1,89.0,10.25,15.2,5
2025-08-27,-23.8,-46.7,16.4,1.8,88.0,13.49,12.3,5
2025-08-28,-23.8,-46.7,16.6,0.1,86.0,16.6,13.8,5
2025-08-29,-23.8,-46.7,15.5,1.7,92.0,7.95,11.2,5
2025-08-30,-23.8,-46.7,16.7,0.8,86.0,17.38,14.7,5
2025-08-31,-23.8,-46.7,16.8,0.4,83.0,18.04,15.8,5
2025-09-01,-23.8,-46.7,17.4,0.7,85.0,17.45,15.1,5
2025-09-02,-23.8,-46.7,18.5,1.0,82.0,18.96,13.8,5
2025-09-03,-23.8,-46.7,19.3,0.0,73.0,21.43,14.3,5
2025-09-04,-23.8,-46.7,19.7,0.0,58.0,19.36,12.6,5
2025-09-05,-23.8,-46.7,18.2,0.0,74.0,18.21,17.1,5
2025-09-06,-23.8,-46.7,14.5,0.6,91.0,10.42,16.1,5
2025-09-07,-23.8,-46.7,15.2,0.1,92.0,11.26,15.0,5
2025-09-08,-23.8,-46.7,19.4,0.0,81.0,17.83,13.2,5
2025-09-09,-23.8,-46.7,20.5,0.1,61.0,13.54,32.6,5
2025-09-10,-23.8,-46.7,16.7,0.0,79.0,23.18,13.5,5
2025-09-11,-23.8,-46.7,17.1,0.0,74.0,23.91,12.4,5
2025-09-12,-23.8,-46.7,15.0,0.0,81.0,16.86,14.9,5
2025-09-13,-23.8,-46.7,14.8,0.2,82.0,14.6,18.3,5
2025-09-14,-23.8,-46.7,15.7,0.0,84.0,20.15,18.2,5
2025-09-15,-23.8,-46.7,17.1,0.0,85.0,21.77,15.6,5
2025-09-16,-23.8,-46.7,17.5,8.8,88.0,10.2,13.5,5
2025-09-17,-23.8,-46.7,16.8,0.4,83.0,20.06,17.3,5
2025-09-18,-23.8,-46.7,16.7,0.4,85.0,21.57,13.9,5
2025-09-19,-23.8,-46.7,19.3,0.0,80.0,18.51,13.3,5
2025-09-20,-23.8,-46.7,21.6,0.0,71.0,22.33,17.7,5
2025-09-21,-23.8,-46.7,23.3,2.5,65.0,19.23,26.6,5
2025-09-22,-23.8,-46.7,20.3,3.0,84.0,3.43,32.2,5
2025-09-23,-23.8,-46.7,14.6,0.7,87.0,13.13,17.7,5
2025-09-24,-23.8,-46.7,14.5,2.3,89.0,8.57,21.3,5
2025-09-25,-23.8,-46.7,13.2,3.0,89.0,7.97,21.6,5
2025-09-26,-23.8,-46.7,13.0,1.7,83.0,18.27,22.4,5
2025-09-27,-23.8,-46.7,14.3,0.0,80.0,24.5,15.9,5
2025-09-28,-23.8,-46.7,17.2,0.0,76.0,19.88,14.4,5
2025-09-29,-23.8,-46.7,19.3,0.0,74.0,24.91,13.5,5
2025-09-30,-23.8,-46.7,20.8,0.0,66.0,24.25,12.7,5
2025-10-01,-23.8,-46.7,18.4,0.0,86.0,16.83,19.9,5
2025-10-02,-23.8,-46.7,17.8,0.1,88.0,12.14,13.4,5
2025-10-03,-23.8,-46.7,19.0,0.1,85.0,16.91,13.8,5
2025-10-04,-23.8,-46.7,18.2,6.2,86.0,9.64,12.9,5
2025-10-05,-23.8,-46.7,22.7,0.0,64.0,25.92,13.8,5
2025-10-06,-23.8,-46.7,23.9,0.0,58.0,21.93,16.7,5
2025-10-07,-23.8,-46.7,16.6,2.2,92.0,11.39,23.0,5
2025-10-08,-23.8,-46.7,14.2,7.9,91.0,7.79,22.6,5
2025-10-09,-23.8,-46.7,14.7,9.0,89.0,10.79,19.4,5
2025-10-10,-23.8,-46.7,15.9,9.8,93.0,7.91,14.6,5
2025-10-11,-23.8,-46.7,17.3,1.0,88.0,17.36,11.1,5
2025-10-12,-23.8,-46.7,20.6,2.1,76.0,18.79,15.4,5
2025-10-13,-23.8,-46.7,19.6,4.1,85.0,9.58,24.8,5
2025-10-14,-23.8,-46.7,18.9,0.3,84.0,20.29,17.2,5
2025-10-15,-23.8,-46.7,16.9,0.3,87.0,18.7,15.7,5
2025-10-16,-23.8,-46.7,19.1,0.0,84.0,23.43,17.1,5
2025-10-17,-23.8,-46.7,21.6,3.0,76.0,22.98,9.6,5
2025-10-18,-23.8,-46.7,18.4,31.2,96.0,6.8,35.2,5
2025-10-19,-23.8,-46.7,12.7,8.9,92.0,13.37,38.3,5
2025-10-20,-23.8,-46.7,12.6,0.8,79.0,21.53,21.4,5
2025-10-21,-23.8,-46.7,13.3,0.1,78.0,28.05,21.3,5
2025-10-22,-23.8,-46.7,14.4,0.0,79.0,28.98,19.1,5
2025-10-23,-23.8,-46.7,15.2,0.0,80.0,29.71,17.3,5
2025-10-24,-23.8,-46.7,16.7,0.0,75.0,28.69,13.2,5
2025-10-25,-23.8,-46.7,19.9,0.0,67.0,27.11,13.4,5
2025-10-26,-23.8,-46.7,21.4,0.0,67.0,23.45,12.3,5
2025-10-27,-23.8,-46.7,17.9,5.3,92.0,6.26,11.0,5
2025-10-28,-23.8,-46.7,18.2,15.1,93.0,5.32,11.5,5
2025-10-29,-23.8,-46.7,19.3,17.8,90.0,15.31,22.1,5
2025-10-30,-23.8,-46.7,15.4,8.7,91.0,9.03,16.6,5
2025-10-31,-23.8,-46.7,16.2,5.7,91.0,9.34,11.7,5
2025-11-01,-23.8,-46.7,19.4,1.4,85.0,20.34,10.8,5
2025-11-02,-23.8,-46.7,18.2,18.6,95.0,5.1,22.3,5
2025-11-03,-23.8,-46.7,19.4,34.3,88.0,16.35,21.3,5
2025-11-04,-23.8,-46.7,19.8,2.1,89.0,18.54,15.2,5
2025-11-05,-23.8,-46.7,21.9,0.5,83.0,16.57,24.7,5
2025-11-06,-23.8,-46.7,16.3,1.7,88.0,12.64,18.0,5
2025-11-07,-23.8,-46.7,18.0,0.2,81.0,23.18,14.0,5
2025-11-08,-23.8,-46.7,20.4,5.8,82.0,11.63,34.7,5
2025-11-09,-23.8,-46.7,15.3,1.6,86.0,16.3,19.1,5
2025-11-10,-23.8,-46.7,15.0,0.6,78.0,26.98,15.5,5
2025-11-11,-23.8,-46.7,15.9,0.0,78.0,29.49,15.8,5
2025-11-12,-23.8,-46.7,19.1,0.0,75.0,29.16,14.5,5
2025-11-13,-23.8,-46.7,19.8,3.7,80.0,14.03,10.2,5
2025-11-14,-23.8,-46.7,17.8,2.8,87.0,15.84,13.7,5
2025-11-15,-23.8,-46.7,18.6,0.1,83.0,16.75,14.5,5
2025-11-16,-23.8,-46.7,19.9,9.4,89.0,10.69,18.8,5
2025-11-17,-23.8,-46.7,20.4,25.5,93.0,11.88,18.4,5
2025-11-18,-23.8,-46.7,19.6,13.9,87.0,11.75,30.4,5
2025-11-19,-23.8,-46.7,18.1,0.0,71.0,25.64,16.7,5
2025-11-20,-23.8,-46.7,16.6,0.0,78.0,26.95,17.9,5
2025-11-21,-23.8,-46.7,20.3,0.0,65.0,28.45,12.8,5
2025-11-22,-23.8,-46.7,20.7,0.5,77.0,20.8,12.0,5
2025-11-23,-23.8,-46.7,18.8,2.4,88.0,16.2,15.1,5
2025-11-24,-23.8,-46.7,17.7,18.3,92.0,10.94,13.7,5
2025-11-25,-23.8,-46.7,17.4,0.4,83.0,21.03,16.0,5
2025-11-26,-23.8,-46.7,17.1,0.0,78.0,30.31,15.1,5
2025-11-27,-23.8,-46.7,16.8,0.1,79.0,24.97,14.5,5
2025-11-28,-23.8,-46.7,19.9,0.4,78.0,25.09,10.4,5
2025-11-29,-23.8,-46.7,21.3,0.0,67.0,30.16,13.5,5
2025-11-30,-23.8,-46.7,21.4,0.0,73.0,28.89,14.0,5
2025-12-01,-23.8,-46.7,21.0,1.0,86.0,21.8,13.7,5
2025-12-02,-23.8,-46.7,21.1,12.3,86.0,14.7,15.5,5
2025-12-03,-23.8,-46.7,20.6,4.5,84.0,21.93,13.8,5
2025-12-04,-23.8,-46.7,18.4,1.8,85.0,20.56,17.1,5
2025-12-05,-23.8,-46.7,19.2,0.2,82.0,25.32,17.4,5
2025-12-06,-23.8,-46.7,21.1,0.6,81.0,25.53,13.9,5
2025-12-07,-23.8,-46.7,22.2,2.9,80.0,23.32,11.6,5
2025-12-08,-23.8,-46.7,21.5,17.7,86.0,14.01,12.0,5
2025-12-09,-23.8,-46.7,19.6,26.3,94.0,6.46,29.5,5
2025-12-10,-23.8,-46.7,22.4,2.1,70.0,24.0,42.8,5
2025-12-11,-23.8,-46.7,22.5,0.0,60.0,29.32,25.8,5
2025-12-12,-23.8,-46.7,21.2,3.0,75.0,16.3,20.3,5
2025-12-13,-23.8,-46.7,20.7,23.0,90.0,14.58,22.5,5
2025-12-14,-23.8,-46.7,21.5,4.5,86.0,12.07,21.8,5
2025-12-15,-23.8,-46.7,23.4,1.3,82.0,22.29,16.6,5
2025-12-16,-23.8,-46.7,22.6,21.2,87.0,19.48,23.8,5
2025-12-17,-23.8,-46.7,16.3,5.9,89.0,8.64,28.8,5
2025-12-18,-23.8,-46.7,17.8,0.0,83.0,12.93,13.9,5
2025-12-19,-23.8,-46.7,19.3,0.5,88.0,12.55,14.6,5
2025-12-20,-23.8,-46.7,20.6,0.4,85.0,23.01,15.9,5
2025-12-21,-23.8,-46.7,22.5,0.0,73.0,28.08,14.9,5
2025-12-22,-23.8,-46.7,24.0,1.1,68.0,28.26,12.1,5
2025-12-23,-23.8,-46.7,24.7,1.2,64.0,26.62,14.8,5
2025-12-24,-23.8,-46.7,25.3,0.7,64.0,26.97,11.5,5
2025-12-25,-23.8,-46.7,26.1,0.8,65.0,27.22,9.6,5
2025-12-26,-23.8,-46.7,25.5,0.1,71.0,23.72,12.6,5
2025-12-27,-23.8,-46.7,25.5,0.0,72.0,25.48,9.3,5
2025-12-28,-23.8,-46.7,25.5,5.7,74.0,27.27,14.7,5
2025-12-29,-23.8,-46.7,24.8,0.9,78.0,23.85,12.2,5
2025-12-30,-23.8,-46.7,24.0,30.3,84.0,25.35,12.7,5
2025-12-31,-23.8,-46.7,23.5,12.7,83.0,21.11,19.8,5
2026-01-01,-23.8,-46.7,23.7,1.1,80.0,20.8,20.9,5
2026-01-02,-23.8,-46.7,22.6,7.8,85.0,16.87,21.5,5
2026-01-03,-23.8,-46.7,23.5,0.4,76.0,22.01,18.0,5
2026-01-04,-23.8,-46.7,18.9,7.4,90.0,17.62,19.6,5
2026-01-05,-23.8,-46.7,17.5,1.6,86.0,13.45,21.0,5
2026-01-06,-23.8,-46.7,19.8,0.3,80.0,21.61,16.4,5
2026-01-07,-23.8,-46.7,21.6,6.8,80.0,22.15,13.7,5
2026-01-08,-23.8,-46.7,22.2,16.1,81.0,23.52,13.0,5
2026-01-09,-23.8,-46.7,23.0,7.9,81.0,24.52,11.1,5
2026-01-10,-23.8,-46.7,24.4,23.7,73.0,27.67,13.9,5
2026-01-11,-23.8,-46.7,24.6,1.5,72.0,28.0,17.7,5
2026-01-12,-23.8,-46.7,24.0,2.9,72.0,25.24,17.8,5
2026-01-13,-23.8,-46.7,22.3,3.5,79.0,18.01,17.5,5
2026-01-14,-23.8,-46.7,21.0,11.4,87.0,18.97,13.2,5
2026-01-15,-23.8,-46.7,21.4,17.8,86.0,16.87,15.0,5
2026-01-16,-23.8,-46.7,21.4,14.2,88.0,17.24,14.6,5
2026-01-17,-23.8,-46.7,21.6,15.4,87.0,18.57,13.8,5
2026-01-18,-23.8,-46.7,21.8,13.6,85.0,18.3,19.1,5
2026-01-19,-23.8,-46.7,19.3,29.6,95.0,11.58,30.7,5
2026-01-20,-23.8,-46.7,17.2,4.6,84.0,15.92,22.4,5
2026-01-21,-23.8,-46.7,16.7,1.1,84.0,11.82,18.2,5
2026-01-22,-23.8,-46.7,17.0,7.1,89.0,11.02,17.7,5
2026-01-23,-23.8,-46.7,18.4,3.8,90.0,19.66,17.1,5
2026-01-24,-23.8,-46.7,19.5,2.5,89.0,14.12,15.4,5
2026-01-25,-23.8,-46.7,20.1,2.5,88.0,17.55,12.9,5
2026-01-26,-23.8,-46.7,20.6,3.0,87.0,22.88,12.8,5
2026-01-27,-23.8,-46.7,21.1,2.0,87.0,21.73,13.0,5
2026-01-28,-23.8,-46.7,21.6,5.4,84.0,19.85,13.2,5
2026-01-29,-23.8,-46.7,20.7,11.3,87.0,22.34,15.2,5
2026-01-30,-23.8,-46.7,20.0,22.1,89.0,12.87,17.1,5
2026-01-31,-23.8,-46.7,21.7,1.2,81.0,19.54,18.2,5
2026-02-01,-23.8,-46.7,21.7,6.6,85.0,13.56,23.5,5
2026-02-02,-23.8,-46.7,21.0,4.2,91.0,13.41,17.1,5
2026-02-03,-23.8,-46.7,21.0,18.5,93.0,13.67,16.9,5
2026-02-04,-23.8,-46.7,21.5,14.1,90.0,15.53,19.6,5
2026-02-05,-23.8,-46.7,21.0,1.8,88.0,17.62,14.1,5
2026-02-06,-23.8,-46.7,21.8,5.1,86.0,18.6,14.1,5
2026-02-07,-23.8,-46.7,22.2,4.8,88.0,13.56,11.4,5
2026-02-08,-23.8,-46.7,20.5,6.0,88.0,16.3,14.7,5
2026-02-09,-23.8,-46.7,19.9,9.5,91.0,10.48,10.5,5
2026-02-10,-23.8,-46.7,20.7,4.5,88.0,14.21,21.9,5
2026-02-11,-23.8,-46.7,21.8,4.1,84.0,15.88,25.0,5
2026-02-12,-23.8,-46.7,23.6,0.9,79.0,19.93,17.9,5
2026-02-13,-23.8,-46.7,24.5,3.3,75.0,25.0,17.1,5
2026-02-14,-23.8,-46.7,22.4,2.1,84.0,17.96,13.2,5
2026-02-15,-23.8,-46.7,22.8,0.1,82.0,26.23,14.2,5
2026-02-16,-23.8,-46.7,23.5,0.0,79.0,26.34,10.8,5
2026-02-17,-23.8,-46.7,23.8,1.7,77.0,21.42,13.5,5
2026-02-18,-23.8,-46.7,22.7,7.7,84.0,19.64,10.6,5
2026-02-19,-23.8,-46.7,21.9,4.7,87.0,20.28,12.9,5
2026-02-20,-23.8,-46.7,22.6,0.2,82.0,22.92,13.6,5
2026-02-21,-23.8,-46.7,21.8,2.5,89.0,16.59,17.0,5
2026-02-22,-23.8,-46.7,20.5,7.0,91.0,16.91,17.8,5
2026-02-23,-23.8,-46.7,20.6,20.6,94.0,13.08,13.7,5
2026-02-24,-23.8,-46.7,21.5,10.4,90.0,14.29,10.3,5
2026-02-25,-23.8,-46.7,22.4,23.5,88.0,14.62,12.0,5
2026-02-26,-23.8,-46.7,20.3,5.2,95.0,10.21,22.7,5
2026-02-27,-23.8,-46.7,19.1,4.3,89.0,12.81,19.1,5
2026-02-28,-23.8,-46.7,18.7,0.3,79.0,20.74,14.6,5
2026-03-01,-23.8,-46.7,18.2,0.0,77.0,21.61,15.1,5
2026-03-02,-23.8,-46.7,18.3,0.7,81.0,20.99,13.6,5
2026-03-03,-23.8,-46.7,18.6,0.4,82.0,19.81,12.7,5
2026-03-04,-23.8,-46.7,19.3,0.0,83.0,22.73,14.5,5
2026-03-05,-23.8,-46.7,20.5,0.6,86.0,20.69,14.2,5
2026-03-06,-23.8,-46.7,21.6,1.9,87.0,13.49,11.3,5
2026-03-07,-23.8,-46.7,21.5,12.6,90.0,14.63,18.8,5
2026-03-08,-23.8,-46.7,20.9,8.7,87.0,18.57,14.0,5
2026-03-09,-23.8,-46.7,19.3,7.9,94.0,6.46,15.5,5
2026-03-10,-23.8,-46.7,18.9,20.6,97.0,7.29,13.7,5
2026-03-11,-23.8,-46.7,19.2,48.4,98.0,7.16,11.3,5
2026-03-12,-23.8,-46.7,19.1,36.2,97.0,6.96,16.8,5
2026-03-13,-23.8,-46.7,19.8,2.3,88.0,11.07,13.0,5
2026-03-14,-23.8,-46.7,20.5,0.8,81.0,24.85,9.1,5
2026-03-15,-23.8,-46.7,22.0,1.1,79.0,21.38,12.4,5
2026-03-16,-23.8,-46.7,22.4,0.0,77.0,25.37,12.9,5
2026-03-17,-23.8,-46.7,21.3,0.0,82.0,21.83,14.3,5
2026-03-18,-23.8,-46.7,21.5,13.8,88.0,18.29,8.3,5
2026-03-19,-23.8,-46.7,20.7,3.4,93.0,9.13,9.9,5
2026-03-20,-23.8,-46.7,20.5,0.6,84.0,17.46,14.3,5
2026-03-21,-23.8,-46.7,21.1,0.2,84.0,22.43,13.2,5
2026-03-22,-23.8,-46.7,21.7,0.2,78.0,20.02,12.3,5
2026-03-23,-23.8,-46.7,21.1,0.0,78.0,24.45,13.8,5
2026-03-24,-23.8,-46.7,20.9,0.0,80.0,24.06,16.4,5
2026-03-25,-23.8,-46.7,21.5,4.7,82.0,18.97,11.7,5
2026-03-26,-23.8,-46.7,22.3,3.5,84.0,18.88,9.2,5
2026-03-27,-23.8,-46.7,22.0,0.0,80.0,23.34,15.3,5
2026-03-28,-23.8,-46.7,21.3,0.0,81.0,23.31,15.1,5
2026-03-29,-23.8,-46.7,21.5,0.0,82.0,22.41,11.6,5
2026-03-30,-23.8,-46.7,20.2,0.2,82.0,18.37,13.3,5
2026-03-31,-23.8,-46.7,19.1,23.1,90.0,11.26,11.8,5
2026-04-01,-23.8,-46.7,19.7,18.4,88.0,17.02,14.3,5
2026-04-02,-23.8,-46.7,21.0,12.9,87.0,17.14,16.5,5
2026-04-03,-23.8,-46.7,21.7,2.5,81.0,19.5,15.8,5
2026-04-04,-23.8,-46.7,21.8,5.1,87.0,18.91,10.7,5
2026-04-05,-23.8,-46.7,21.2,1.3,85.0,17.93,14.1,5
2026-04-06,-23.8,-46.7,21.3,2.8,87.0,18.38,13.9,5
2026-04-07,-23.8,-46.7,21.6,5.9,87.0,13.61,12.1,5
2026-04-08,-23.8,-46.7,21.6,3.2,84.0,12.19,19.6,5
2026-04-09,-23.8,-46.7,20.2,2.3,88.0,13.82,15.4,5
2026-04-10,-23.8,-46.7,17.9,1.0,86.0,7.24,12.4,5
2026-04-11,-23.8,-46.7,18.1,0.0,82.0,20.66,17.9,5
2026-04-12,-23.8,-46.7,19.0,0.0,82.0,20.33,13.6,5
2026-04-13,-23.8,-46.7,19.4,0.1,85.0,17.62,10.4,5
2026-04-14,-23.8,-46.7,18.9,0.0,81.0,19.79,15.4,5
2026-04-15,-23.8,-46.7,19.0,0.0,84.0,21.22,12.5,5
2026-04-16,-23.8,-46.7,19.4,0.0,83.0,19.9,11.3,5
2026-04-17,-23.8,-46.7,21.1,0.0,78.0,19.7,11.5,5
2026-04-18,-23.8,-46.7,20.7,1.9,79.0,16.4,18.1,5
2026-04-19,-23.8,-46.7,19.7,0.0,83.0,20.82,12.2,5
2026-04-20,-23.8,-46.7,18.3,0.0,83.0,20.96,11.5,5
2026-04-21,-23.8,-46.7,18.0,0.0,82.0,20.48,13.9,5
2026-04-22,-23.8,-46.7,18.8,0.0,82.0,18.49,13.1,5
2026-04-23,-23.8,-46.7,18.9,0.1,85.0,17.41,14.6,5
2026-04-24,-23.8,-46.7,19.8,0.0,82.0,17.61,12.3,5
2026-04-25,-23.8,-46.7,21.2,0.0,73.0,17.53,18.4,5
2026-04-26,-23.8,-46.7,22.1,0.0,70.0,17.52,19.7,5
2026-04-27,-23.8,-46.7,20.2,18.0,89.0,10.41,15.4,5
2026-04-28,-23.8,-46.7,19.5,2.4,93.0,10.37,11.2,5
2026-04-29,-23.8,-46.7,19.6,12.6,92.0,11.08,16.1,5
2026-04-30,-23.8,-46.7,19.3,3.1,88.0,12.99,13.0,5
2026-05-01,-23.8,-46.7,20.5,0.9,87.0,14.2,10.6,5
2026-05-02,-23.8,-46.7,21.2,0.1,76.0,12.3,18.8,5
2026-05-03,-23.8,-46.7,16.3,2.8,87.0,9.02,19.2,5
2026-05-04,-23.8,-46.7,18.0,1.0,85.0,15.78,14.1,5
2026-05-05,-23.8,-46.7,20.3,0.8,83.0,15.74,8.5,5
2026-05-06,-23.8,-46.7,21.1,0.0,76.0,17.47,10.8,5
2026-05-07,-23.8,-46.7,21.7,0.0,67.0,17.35,16.3,5
2026-05-08,-23.8,-46.7,22.6,0.0,62.0,12.1,25.0,5
2026-05-09,-23.8,-46.7,21.3,0.2,75.0,8.81,19.5,5
2026-05-10,-23.8,-46.7,13.3,10.6,96.0,2.46,16.3,5
2026-05-11,-23.8,-46.7,12.4,0.0,77.0,14.87,9.3,5
2026-05-12,-23.8,-46.7,13.2,0.0,82.0,17.73,9.4,5
2026-05-13,-23.8,-46.7,15.4,0.0,76.0,16.19,8.0,5
2026-05-14,-23.8,-46.7,17.5,0.0,75.0,13.19,12.5,5
2026-05-15,-23.8,-46.7,16.0,7.9,93.0,5.3,12.8,5
2026-05-16,-23.8,-46.7,17.7,13.4,89.0,13.52,12.2,5
2026-05-17,-23.8,-46.7,17.6,9.7,95.0,4.23,16.8,5
2026-05-18,-23.8,-46.7,16.7,2.8,94.0,6.29,12.3,5
2026-05-19,-23.8,-46.7,15.8,2.6,93.0,4.24,11.6,5
2026-05-20,-23.8,-46.7,16.6,6.6,89.0,9.72,10.1,5
2026-05-21,-23.8,-46.7,14.4,1.1,92.0,6.67,14.3,5
2026-05-22,-23.8,-46.7,13.7,2.3,92.0,5.99,12.5,5
2026-05-23,-23.8,-46.7,15.6,26.6,95.0,4.77,10.8,5
2026-05-24,-23.8,-46.7,17.2,26.0,95.0,9.14,13.0,5
2026-05-25,-23.8,-46.7,16.8,0.0,89.0,9.57,10.9,5
2026-05-26,-23.8,-46.7,18.8,2.7,87.0,13.84,14.8,5
2026-05-27,-23.8,-46.7,16.6,1.2,90.0,7.04,12.6,5
2026-05-28,-23.8,-46.7,14.5,0.2,86.0,14.99,10.9,5
2026-05-29,-23.8,-46.7,15.2,0.2,89.0,10.6,14.7,5
2026-05-30,-23.8,-46.7,16.6,0.3,86.0,12.02,9.9,5
2026-05-31,-23.8,-46.7,16.0,0.1,85.0,12.65,10.0,5
2026-06-01,-23.8,-46.7,14.7,0.1,85.0,11.77,11.4,5
2026-06-02,-23.8,-46.7,14.5,0.3,86.0,9.89,11.5,5
2026-06-03,-23.8,-46.7,15.8,0.7,88.0,12.85,11.8,5
2026-06-04,-23.8,-46.7,15.8,0.2,88.0,10.9,14.3,5
2026-06-05,-23.8,-46.7,14.6,0.0,86.0,14.14,12.1,5
2026-06-06,-23.8,-46.7,14.7,0.0,81.0,15.04,9.9,5
2026-06-07,-23.8,-46.7,14.6,0.0,77.0,15.16,10.1,5
2026-06-08,-23.8,-46.7,15.1,0.0,74.0,15.12,13.9,5
2026-06-09,-23.8,-46.7,15.6,0.0,71.0,12.38,14.7,5
2026-06-10,-23.8,-46.7,15.9,3.9,79.0,11.86,11.5,5
2026-06-11,-23.8,-46.7,15.5,7.7,91.0,7.65,13.8,5
2026-06-12,-23.8,-46.7,16.2,2.8,90.0,4.7,30.1,5
2026-06-13,-23.8,-46.7,17.6,0.8,86.0,10.29,20.6,5
2026-06-14,-23.8,-46.7,17.6,1.5,89.0,8.35,17.2,5
2026-06-15,-23.8,-46.7,14.9,18.3,97.0,4.31,10.6,5
2026-06-16,-23.8,-46.7,14.2,0.3,93.0,10.97,10.8,5
2026-06-17,-23.8,-46.7,13.9,0.0,85.0,14.5,9.4,5
2026-06-18,-23.8,-46.7,12.9,0.0,80.0,14.83,13.9,5
2026-06-19,-23.8,-46.7,14.9,0.0,79.0,14.71,15.6,5
2026-06-20,-23.8,-46.7,16.4,5.0,82.0,4.91,21.9,5
2026-06-21,-23.8,-46.7,14.5,0.0,84.0,14.62,11.9,5
2026-06-22,-23.8,-46.7,16.6,0.0,74.0,14.71,16.9,5
2026-06-23,-23.8,-46.7,16.1,22.3,92.0,2.54,19.5,5
2026-06-24,-23.8,-46.7,11.6,15.3,96.0,1.4,10.8,5
2026-06-25,-23.8,-46.7,10.9,1.0,95.0,3.25,12.7,5
2026-06-26,-23.8,-46.7,14.9,0.0,91.0,10.99,9.6,5
2026-06-27,-23.8,-46.7,17.2,0.2,90.0,13.7,9.3,5
2026-06-28,-23.8,-46.7,17.9,0.0,82.0,14.27,15.2,5
2026-06-29,-23.8,-46.7,18.1,2.8,84.0,13.89,15.1,5
2026-06-30,-23.8,-46.7,18.7,0.0,80.0,14.31,18.7,5
